# 1366 inputs. Regenerate with: go test -run TestCorpusGolden -corpus-update
# input	result	instant (UTC)	offset	format	ambiguous	kind
"20740921T091548"	ok	2074-09-21T09:15:48.000000000Z	+00:00	COMPACT_DATETIME	ambiguous=false	kind=absolute
"2075-02-21T10:02:07Z"	ok	2075-02-21T10:02:07.000000000Z	+00:00	ISO8601_DATETIME_Z	ambiguous=false	kind=absolute
"2075-04-23T06:32:50.804003627-09:32"	ok	2075-04-23T16:04:50.804003627Z	-09:32	ISO8601_FRAC	ambiguous=false	kind=absolute
"2075-07-07 05:35:08 PM"	ok	2075-07-07T17:35:08.000000000Z	+00:00	SQL_DATETIME_AMPM	ambiguous=false	kind=absolute
"2075-09-22T03:22:06Z"	ok	2075-09-22T03:22:06.000000000Z	+00:00	ISO8601_DATETIME_Z	ambiguous=false	kind=absolute
"2075:08:08"	ok	2075-08-08T00:00:00.000000000Z	+00:00	EXIF_DATE	ambiguous=false	kind=absolute
"2076-10-25 00:32:37.929"	ok	2076-10-25T00:32:37.929000000Z	+00:00	SQL_DATETIME_FRAC3	ambiguous=false	kind=absolute
"20760207T022415"	ok	2076-02-07T02:24:15.000000000Z	+00:00	COMPACT_DATETIME	ambiguous=false	kind=absolute
"2077-01-06 14:01:38"	ok	2077-01-06T14:01:38.000000000Z	+00:00	SQL_DATETIME	ambiguous=false	kind=absolute
"2077-03-16 20:12:01"	ok	2077-03-16T20:12:01.000000000Z	+00:00	SQL_DATETIME	ambiguous=false	kind=absolute
"2077-04-16T20:47:35Z"	ok	2077-04-16T20:47:35.000000000Z	+00:00	ISO8601_DATETIME_Z	ambiguous=false	kind=absolute
"2077-05-15 02:04:27"	ok	2077-05-15T02:04:27.000000000Z	+00:00	SQL_DATETIME	ambiguous=false	kind=absolute
"2077-06-04T00:56:18"	ok	2077-06-04T00:56:18.000000000Z	+00:00	ISO8601_DATETIME	ambiguous=false	kind=absolute
"2077-06-26 08:26:30 PM"	ok	2077-06-26T20:26:30.000000000Z	+00:00	SQL_DATETIME_AMPM	ambiguous=false	kind=absolute
"2077-07-22 07:29:52 PM"	ok	2077-07-22T19:29:52.000000000Z	+00:00	SQL_DATETIME_AMPM	ambiguous=false	kind=absolute
"2077-08"	ok	2077-08-01T00:00:00.000000000Z	+00:00	ISO_YEAR_MONTH	ambiguous=false	kind=absolute
"2077-08-19 11:44:04,079"	ok	2077-08-19T11:44:04.079000000Z	+00:00	SQL_DATETIME_COMMA_FRAC3	ambiguous=false	kind=absolute
"2077-09-17T00:48:38"	ok	2077-09-17T00:48:38.000000000Z	+00:00	ISO8601_DATETIME	ambiguous=false	kind=absolute
"20770703T065911"	ok	2077-07-03T06:59:11.000000000Z	+00:00	COMPACT_DATETIME	ambiguous=false	kind=absolute
"2077:02:22"	ok	2077-02-22T00:00:00.000000000Z	+00:00	EXIF_DATE	ambiguous=false	kind=absolute
"2077:03:20"	ok	2077-03-20T00:00:00.000000000Z	+00:00	EXIF_DATE	ambiguous=false	kind=absolute
"2078-03-19 01:40:58 PM"	ok	2078-03-19T13:40:58.000000000Z	+00:00	SQL_DATETIME_AMPM	ambiguous=false	kind=absolute
"2078-W34-5"	ok	2078-08-26T00:00:00.000000000Z	+00:00	ISO_WEEK_DATE	ambiguous=false	kind=absolute
"20780522T044609"	ok	2078-05-22T04:46:09.000000000Z	+00:00	COMPACT_DATETIME	ambiguous=false	kind=absolute
"2078:03:06 02:00:34"	ok	2078-03-06T02:00:34.000000000Z	+00:00	EXIF_DATETIME_HMS	ambiguous=false	kind=absolute
"2079-02-09 13:48:09,710"	ok	2079-02-09T13:48:09.710000000Z	+00:00	SQL_DATETIME_COMMA_FRAC3	ambiguous=false	kind=absolute
"2079-10-03 00:10:43,899"	ok	2079-10-03T00:10:43.899000000Z	+00:00	SQL_DATETIME_COMMA_FRAC3	ambiguous=false	kind=absolute
"2079:03:11 12:29:13"	ok	2079-03-11T12:29:13.000000000Z	+00:00	EXIF_DATETIME_HMS	ambiguous=false	kind=absolute
"2080-06-13T04:29:39.239173425-22:58"	ok	2080-06-14T03:27:39.239173425Z	-22:58	ISO8601_FRAC	ambiguous=false	kind=absolute
"2080-W24-6"	ok	2080-06-15T00:00:00.000000000Z	+00:00	ISO_WEEK_DATE	ambiguous=false	kind=absolute
"2080:11:01 08:51:21"	ok	2080-11-01T08:51:21.000000000Z	+00:00	EXIF_DATETIME_HMS	ambiguous=false	kind=absolute
"2081-08-05"	ok	2081-08-05T00:00:00.000000000Z	+00:00	ISO8601_DATE	ambiguous=false	kind=absolute
"2081-10-31 04:35:40,351"	ok	2081-10-31T04:35:40.351000000Z	+00:00	SQL_DATETIME_COMMA_FRAC3	ambiguous=false	kind=absolute
"2081-12-26 22:06:30"	ok	2081-12-26T22:06:30.000000000Z	+00:00	SQL_DATETIME	ambiguous=false	kind=absolute
"2081-232"	ok	2081-08-20T00:00:00.000000000Z	+00:00	ISO_ORDINAL	ambiguous=false	kind=absolute
"2082-07"	ok	2082-07-01T00:00:00.000000000Z	+00:00	ISO_YEAR_MONTH	ambiguous=false	kind=absolute
"2082-10-11 01:00:47.172"	ok	2082-10-11T01:00:47.172000000Z	+00:00	SQL_DATETIME_FRAC3	ambiguous=false	kind=absolute
"2082:04:16"	ok	2082-04-16T00:00:00.000000000Z	+00:00	EXIF_DATE	ambiguous=false	kind=absolute
"2082:04:21"	ok	2082-04-21T00:00:00.000000000Z	+00:00	EXIF_DATE	ambiguous=false	kind=absolute
"2083-11-22T12:07:12"	ok	2083-11-22T12:07:12.000000000Z	+00:00	ISO8601_DATETIME	ambiguous=false	kind=absolute
"2083:04:17 17:55:59"	ok	2083-04-17T17:55:59.000000000Z	+00:00	EXIF_DATETIME_HMS	ambiguous=false	kind=absolute
"2083:10:09"	ok	2083-10-09T00:00:00.000000000Z	+00:00	EXIF_DATE	ambiguous=false	kind=absolute
"2084-016"	ok	2084-01-16T00:00:00.000000000Z	+00:00	ISO_ORDINAL	ambiguous=false	kind=absolute
"2084-08-12 03:09:20"	ok	2084-08-12T03:09:20.000000000Z	+00:00	SQL_DATETIME	ambiguous=false	kind=absolute
"2084-08-29T00:38:28+13:22"	ok	2084-08-28T11:16:28.000000000Z	+13:22	RFC3339	ambiguous=false	kind=absolute
"20840517"	ok	2084-05-17T00:00:00.000000000Z	+00:00	COMPACT_DATE	ambiguous=false	kind=absolute
"2085-02-22 13:17:30"	ok	2085-02-22T13:17:30.000000000Z	+00:00	SQL_DATETIME	ambiguous=false	kind=absolute
"2085-03-28T00:41:45"	ok	2085-03-28T00:41:45.000000000Z	+00:00	ISO8601_DATETIME	ambiguous=false	kind=absolute
"2085-07-26T04:29:03Z"	ok	2085-07-26T04:29:03.000000000Z	+00:00	ISO8601_DATETIME_Z	ambiguous=false	kind=absolute
"2085-12-02 12:16:43,783"	ok	2085-12-02T12:16:43.783000000Z	+00:00	SQL_DATETIME_COMMA_FRAC3	ambiguous=false	kind=absolute
"2085-W02-4"	ok	2085-01-11T00:00:00.000000000Z	+00:00	ISO_WEEK_DATE	ambiguous=false	kind=absolute
"2085-W27"	ok	2085-07-02T00:00:00.000000000Z	+00:00	ISO_WEEK	ambiguous=false	kind=absolute
"2085-W38"	ok	2085-09-17T00:00:00.000000000Z	+00:00	ISO_WEEK	ambiguous=false	kind=absolute
"20850101T080512Z"	ok	2085-01-01T08:05:12.000000000Z	+00:00	COMPACT_DATETIME_Z	ambiguous=false	kind=absolute
"20850105T183059Z"	ok	2085-01-05T18:30:59.000000000Z	+00:00	COMPACT_DATETIME_Z	ambiguous=false	kind=absolute
"2085:01:24 03:11:27"	ok	2085-01-24T03:11:27.000000000Z	+00:00	EXIF_DATETIME_HMS	ambiguous=false	kind=absolute
"2086-07-04 19:22:47 UTC"	ok	2086-07-04T19:22:47.000000000Z	+00:00	SQL_DATETIME_TZ_NAME	ambiguous=false	kind=absolute
"2086-07-16T18:23:18-19:08"	ok	2086-07-17T13:31:18.000000000Z	-19:08	RFC3339	ambiguous=false	kind=absolute
"20860606T003619"	ok	2086-06-06T00:36:19.000000000Z	+00:00	COMPACT_DATETIME	ambiguous=false	kind=absolute
"2086:09:27"	ok	2086-09-27T00:00:00.000000000Z	+00:00	EXIF_DATE	ambiguous=false	kind=absolute
"2086:11:08"	ok	2086-11-08T00:00:00.000000000Z	+00:00	EXIF_DATE	ambiguous=false	kind=absolute
"2087-01-10 08:04:05 UTC"	ok	2087-01-10T08:04:05.000000000Z	+00:00	SQL_DATETIME_TZ_NAME	ambiguous=false	kind=absolute
"2087-02-24 19:32:32"	ok	2087-02-24T19:32:32.000000000Z	+00:00	SQL_DATETIME	ambiguous=false	kind=absolute
"2087-08-31 12:16:35.300"	ok	2087-08-31T12:16:35.300000000Z	+00:00	SQL_DATETIME_FRAC3	ambiguous=false	kind=absolute
"2087-09-02T13:52:02.225536504+14:42"	ok	2087-09-01T23:10:02.225536504Z	+14:42	ISO8601_FRAC	ambiguous=false	kind=absolute
"2087-11-13 10:17:23 PM"	ok	2087-11-13T22:17:23.000000000Z	+00:00	SQL_DATETIME_AMPM	ambiguous=false	kind=absolute
"2087-290"	ok	2087-10-17T00:00:00.000000000Z	+00:00	ISO_ORDINAL	ambiguous=false	kind=absolute
"2087-W48"	ok	2087-11-24T00:00:00.000000000Z	+00:00	ISO_WEEK	ambiguous=false	kind=absolute
"2088-02-21 20:10:07,592"	ok	2088-02-21T20:10:07.592000000Z	+00:00	SQL_DATETIME_COMMA_FRAC3	ambiguous=false	kind=absolute
"2088-08-14 11:34:54.430"	ok	2088-08-14T11:34:54.430000000Z	+00:00	SQL_DATETIME_FRAC3	ambiguous=false	kind=absolute
"2088-W53"	ok	2088-12-27T00:00:00.000000000Z	+00:00	ISO_WEEK	ambiguous=false	kind=absolute
"20880109"	ok	2088-01-09T00:00:00.000000000Z	+00:00	COMPACT_DATE	ambiguous=false	kind=absolute
"20880408"	ok	2088-04-08T00:00:00.000000000Z	+00:00	COMPACT_DATE	ambiguous=false	kind=absolute
"20881111T080612Z"	ok	2088-11-11T08:06:12.000000000Z	+00:00	COMPACT_DATETIME_Z	ambiguous=false	kind=absolute
"2089-07-26"	ok	2089-07-26T00:00:00.000000000Z	+00:00	ISO8601_DATE	ambiguous=false	kind=absolute
"20890331"	ok	2089-03-31T00:00:00.000000000Z	+00:00	COMPACT_DATE	ambiguous=false	kind=absolute
"20891213T184143Z"	ok	2089-12-13T18:41:43.000000000Z	+00:00	COMPACT_DATETIME_Z	ambiguous=false	kind=absolute
"2089:04:22 08:49:11"	ok	2089-04-22T08:49:11.000000000Z	+00:00	EXIF_DATETIME_HMS	ambiguous=false	kind=absolute
"2090-02"	ok	2090-02-01T00:00:00.000000000Z	+00:00	ISO_YEAR_MONTH	ambiguous=false	kind=absolute
"2090-02-24T21:20:02.348017727+19:29"	ok	2090-02-24T01:51:02.348017727Z	+19:29	ISO8601_FRAC	ambiguous=false	kind=absolute
"2090-04-30T09:15:34+01:48"	ok	2090-04-30T07:27:34.000000000Z	+01:48	RFC3339	ambiguous=false	kind=absolute
"2090-07-06 01:02:08 AM"	ok	2090-07-06T01:02:08.000000000Z	+00:00	SQL_DATETIME_AMPM	ambiguous=false	kind=absolute
"20900116"	ok	2090-01-16T00:00:00.000000000Z	+00:00	COMPACT_DATE	ambiguous=false	kind=absolute
"20900205T190034Z"	ok	2090-02-05T19:00:34.000000000Z	+00:00	COMPACT_DATETIME_Z	ambiguous=false	kind=absolute
"2090:04:21 11:28:25"	ok	2090-04-21T11:28:25.000000000Z	+00:00	EXIF_DATETIME_HMS	ambiguous=false	kind=absolute
"2091-04-21T03:29:04Z"	ok	2091-04-21T03:29:04.000000000Z	+00:00	ISO8601_DATETIME_Z	ambiguous=false	kind=absolute
"2091-08-30T20:20:21Z"	ok	2091-08-30T20:20:21.000000000Z	+00:00	ISO8601_DATETIME_Z	ambiguous=false	kind=absolute
"2091-09-09 23:53:11"	ok	2091-09-09T23:53:11.000000000Z	+00:00	SQL_DATETIME	ambiguous=false	kind=absolute
"2091-10-22T22:37:17+23:48"	ok	2091-10-21T22:49:17.000000000Z	+23:48	RFC3339	ambiguous=false	kind=absolute
"2091-11-29 08:28:08 UTC"	ok	2091-11-29T08:28:08.000000000Z	+00:00	SQL_DATETIME_TZ_NAME	ambiguous=false	kind=absolute
"2092-01-13T15:20:28.76301352-14:49"	ok	2092-01-14T06:09:28.763013520Z	-14:49	ISO8601_FRAC	ambiguous=false	kind=absolute
"2092-027"	ok	2092-01-27T00:00:00.000000000Z	+00:00	ISO_ORDINAL	ambiguous=false	kind=absolute
"2092-05-08T10:01:02-10:53"	ok	2092-05-08T20:54:02.000000000Z	-10:53	RFC3339	ambiguous=false	kind=absolute
"2092-05-27"	ok	2092-05-27T00:00:00.000000000Z	+00:00	ISO8601_DATE	ambiguous=false	kind=absolute
"2092-W34-6"	ok	2092-08-23T00:00:00.000000000Z	+00:00	ISO_WEEK_DATE	ambiguous=false	kind=absolute
"2093-01-08 11:46:28.118"	ok	2093-01-08T11:46:28.118000000Z	+00:00	SQL_DATETIME_FRAC3	ambiguous=false	kind=absolute
"2093-10-11T16:25:10Z"	ok	2093-10-11T16:25:10.000000000Z	+00:00	ISO8601_DATETIME_Z	ambiguous=false	kind=absolute
"2094-05-21 11:49:36,900"	ok	2094-05-21T11:49:36.900000000Z	+00:00	SQL_DATETIME_COMMA_FRAC3	ambiguous=false	kind=absolute
"2094-09-21 20:38:14 UTC"	ok	2094-09-21T20:38:14.000000000Z	+00:00	SQL_DATETIME_TZ_NAME	ambiguous=false	kind=absolute
"2094-09-27 05:23:26 PM"	ok	2094-09-27T17:23:26.000000000Z	+00:00	SQL_DATETIME_AMPM	ambiguous=false	kind=absolute
"2094-11-06T09:04:14-05:57"	ok	2094-11-06T15:01:14.000000000Z	-05:57	RFC3339	ambiguous=false	kind=absolute
"2094-11-11T11:23:46Z"	ok	2094-11-11T11:23:46.000000000Z	+00:00	ISO8601_DATETIME_Z	ambiguous=false	kind=absolute
"2094-11-12T09:41:58+10:25"	ok	2094-11-11T23:16:58.000000000Z	+10:25	RFC3339	ambiguous=false	kind=absolute
"2094-12"	ok	2094-12-01T00:00:00.000000000Z	+00:00	ISO_YEAR_MONTH	ambiguous=false	kind=absolute
"2095-01"	ok	2095-01-01T00:00:00.000000000Z	+00:00	ISO_YEAR_MONTH	ambiguous=false	kind=absolute
"2095-04-30T12:18:25Z"	ok	2095-04-30T12:18:25.000000000Z	+00:00	ISO8601_DATETIME_Z	ambiguous=false	kind=absolute
"2095-W06-2"	ok	2095-02-08T00:00:00.000000000Z	+00:00	ISO_WEEK_DATE	ambiguous=false	kind=absolute
"20950426T200743Z"	ok	2095-04-26T20:07:43.000000000Z	+00:00	COMPACT_DATETIME_Z	ambiguous=false	kind=absolute
"2096-04-04T03:19:37.366967496+02:33"	ok	2096-04-04T00:46:37.366967496Z	+02:33	ISO8601_FRAC	ambiguous=false	kind=absolute
"2096-04-20T08:38:48-00:16"	ok	2096-04-20T08:54:48.000000000Z	-00:16	RFC3339	ambiguous=false	kind=absolute
"2096-11-11 11:00:00 AM"	ok	2096-11-11T11:00:00.000000000Z	+00:00	SQL_DATETIME_AMPM	ambiguous=false	kind=absolute
"2097-01-24 17:15:26"	ok	2097-01-24T17:15:26.000000000Z	+00:00	SQL_DATETIME	ambiguous=false	kind=absolute
"2097-W38-1"	ok	2097-09-16T00:00:00.000000000Z	+00:00	ISO_WEEK_DATE	ambiguous=false	kind=absolute
"20970215"	ok	2097-02-15T00:00:00.000000000Z	+00:00	COMPACT_DATE	ambiguous=false	kind=absolute
"20970318T055315Z"	ok	2097-03-18T05:53:15.000000000Z	+00:00	COMPACT_DATETIME_Z	ambiguous=false	kind=absolute
"2098-W25-1"	ok	2098-06-16T00:00:00.000000000Z	+00:00	ISO_WEEK_DATE	ambiguous=false	kind=absolute
"20981001T144508"	ok	2098-10-01T14:45:08.000000000Z	+00:00	COMPACT_DATETIME	ambiguous=false	kind=absolute
"2099-05-11"	ok	2099-05-11T00:00:00.000000000Z	+00:00	ISO8601_DATE	ambiguous=false	kind=absolute
"2099-12-11 06:17:25.747"	ok	2099-12-11T06:17:25.747000000Z	+00:00	SQL_DATETIME_FRAC3	ambiguous=false	kind=absolute
"2099:09:08 16:12:08"	ok	2099-09-08T16:12:08.000000000Z	+00:00	EXIF_DATETIME_HMS	ambiguous=false	kind=absolute
"20:19"	ok	2024-01-01T20:19:00.000000000Z	+00:00	TIME_HM	ambiguous=false	kind=absolute
"20:49"	ok	2024-01-01T20:49:00.000000000Z	+00:00	TIME_HM	ambiguous=false	kind=absolute
"20:53"	ok	2024-01-01T20:53:00.000000000Z	+00:00	TIME_HM	ambiguous=false	kind=absolute
"21 July 1935"	ok	1935-07-21T00:00:00.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"21.08.2025"	ok	2025-08-21T00:00:00.000000000Z	+00:00	NUMERIC_DMY	ambiguous=false	kind=absolute
"21.11.1966"	ok	1966-11-21T00:00:00.000000000Z	+00:00	NUMERIC_DMY	ambiguous=false	kind=absolute
"21/Sep/1991:01:04:21 +0000"	ok	1991-09-21T01:04:21.000000000Z	+00:00	DAY_MONTH_YEAR	ambiguous=false	kind=absolute
"2100-07-13T08:52:58Z"	ok	2100-07-13T08:52:58.000000000Z	+00:00	ISO8601_DATETIME_Z	ambiguous=false	kind=absolute
"2101-02-07T13:30:24.665222076+07:22"	ok	2101-02-07T06:08:24.665222076Z	+07:22	ISO8601_FRAC	ambiguous=false	kind=absolute
"2101-02-24T18:51:07Z"	ok	2101-02-24T18:51:07.000000000Z	+00:00	ISO8601_DATETIME_Z	ambiguous=false	kind=absolute
"2101-03-15T02:25:32-02:17"	ok	2101-03-15T04:42:32.000000000Z	-02:17	RFC3339	ambiguous=false	kind=absolute
"2101-10-18T06:43:47.882541096+04:34"	ok	2101-10-18T02:09:47.882541096Z	+04:34	ISO8601_FRAC	ambiguous=false	kind=absolute
"2101-10-29T11:00:16"	ok	2101-10-29T11:00:16.000000000Z	+00:00	ISO8601_DATETIME	ambiguous=false	kind=absolute
"2101-12-13"	ok	2101-12-13T00:00:00.000000000Z	+00:00	ISO8601_DATE	ambiguous=false	kind=absolute
"21010622T031100Z"	ok	2101-06-22T03:11:00.000000000Z	+00:00	COMPACT_DATETIME_Z	ambiguous=false	kind=absolute
"21011209"	ok	2101-12-09T00:00:00.000000000Z	+00:00	COMPACT_DATE	ambiguous=false	kind=absolute
"2102-02-04 20:42:14,143"	ok	2102-02-04T20:42:14.143000000Z	+00:00	SQL_DATETIME_COMMA_FRAC3	ambiguous=false	kind=absolute
"2102-10-08 19:44:02 UTC"	ok	2102-10-08T19:44:02.000000000Z	+00:00	SQL_DATETIME_TZ_NAME	ambiguous=false	kind=absolute
"2102-12"	ok	2102-12-01T00:00:00.000000000Z	+00:00	ISO_YEAR_MONTH	ambiguous=false	kind=absolute
"2103-09-06 05:22:24 PM"	ok	2103-09-06T17:22:24.000000000Z	+00:00	SQL_DATETIME_AMPM	ambiguous=false	kind=absolute
"2103-12-11"	ok	2103-12-11T00:00:00.000000000Z	+00:00	ISO8601_DATE	ambiguous=false	kind=absolute
"2104-09-05T02:49:20"	ok	2104-09-05T02:49:20.000000000Z	+00:00	ISO8601_DATETIME	ambiguous=false	kind=absolute
"2104-W21-6"	ok	2104-05-24T00:00:00.000000000Z	+00:00	ISO_WEEK_DATE	ambiguous=false	kind=absolute
"2105-01-04T05:53:11Z"	ok	2105-01-04T05:53:11.000000000Z	+00:00	ISO8601_DATETIME_Z	ambiguous=false	kind=absolute
"2105-05-02"	ok	2105-05-02T00:00:00.000000000Z	+00:00	ISO8601_DATE	ambiguous=false	kind=absolute
"2106-01-04 12:21:50.559"	ok	2106-01-04T12:21:50.559000000Z	+00:00	SQL_DATETIME_FRAC3	ambiguous=false	kind=absolute
"2106-08-11 03:14:34.722"	ok	2106-08-11T03:14:34.722000000Z	+00:00	SQL_DATETIME_FRAC3	ambiguous=false	kind=absolute
"2106-08-29 06:06:43"	ok	2106-08-29T06:06:43.000000000Z	+00:00	SQL_DATETIME	ambiguous=false	kind=absolute
"2106-10-05T04:31:00"	ok	2106-10-05T04:31:00.000000000Z	+00:00	ISO8601_DATETIME	ambiguous=false	kind=absolute
"2106-W32"	ok	2106-08-09T00:00:00.000000000Z	+00:00	ISO_WEEK	ambiguous=false	kind=absolute
"2107-04-26T21:25:52-00:03"	ok	2107-04-26T21:28:52.000000000Z	-00:03	RFC3339	ambiguous=false	kind=absolute
"2107-08-19 14:51:57 UTC"	ok	2107-08-19T14:51:57.000000000Z	+00:00	SQL_DATETIME_TZ_NAME	ambiguous=false	kind=absolute
"2107-173"	ok	2107-06-22T00:00:00.000000000Z	+00:00	ISO_ORDINAL	ambiguous=false	kind=absolute
"2107-W13-6"	ok	2107-04-02T00:00:00.000000000Z	+00:00	ISO_WEEK_DATE	ambiguous=false	kind=absolute
"2108-047"	ok	2108-02-16T00:00:00.000000000Z	+00:00	ISO_ORDINAL	ambiguous=false	kind=absolute
"2108-08-15 23:06:40"	ok	2108-08-15T23:06:40.000000000Z	+00:00	SQL_DATETIME	ambiguous=false	kind=absolute
"21080101"	ok	2108-01-01T00:00:00.000000000Z	+00:00	COMPACT_DATE	ambiguous=false	kind=absolute
"21080326T053527"	ok	2108-03-26T05:35:27.000000000Z	+00:00	COMPACT_DATETIME	ambiguous=false	kind=absolute
"2108:04:09 16:47:12"	ok	2108-04-09T16:47:12.000000000Z	+00:00	EXIF_DATETIME_HMS	ambiguous=false	kind=absolute
"2109-05-12 15:40:56"	ok	2109-05-12T15:40:56.000000000Z	+00:00	SQL_DATETIME	ambiguous=false	kind=absolute
"2109-287"	ok	2109-10-14T00:00:00.000000000Z	+00:00	ISO_ORDINAL	ambiguous=false	kind=absolute
"2109-W07"	ok	2109-02-11T00:00:00.000000000Z	+00:00	ISO_WEEK	ambiguous=false	kind=absolute
"21091022T094213Z"	ok	2109-10-22T09:42:13.000000000Z	+00:00	COMPACT_DATETIME_Z	ambiguous=false	kind=absolute
"2110-03-21 17:39:44.910"	ok	2110-03-21T17:39:44.910000000Z	+00:00	SQL_DATETIME_FRAC3	ambiguous=false	kind=absolute
"2110-W34"	ok	2110-08-18T00:00:00.000000000Z	+00:00	ISO_WEEK	ambiguous=false	kind=absolute
"21101023T125849Z"	ok	2110-10-23T12:58:49.000000000Z	+00:00	COMPACT_DATETIME_Z	ambiguous=false	kind=absolute
"2110:10:10 07:15:55"	ok	2110-10-10T07:15:55.000000000Z	+00:00	EXIF_DATETIME_HMS	ambiguous=false	kind=absolute
"2111-06-17 10:49:36.784"	ok	2111-06-17T10:49:36.784000000Z	+00:00	SQL_DATETIME_FRAC3	ambiguous=false	kind=absolute
"2111-08-16 19:21:19,763"	ok	2111-08-16T19:21:19.763000000Z	+00:00	SQL_DATETIME_COMMA_FRAC3	ambiguous=false	kind=absolute
"2111-12-10 23:20:34,496"	ok	2111-12-10T23:20:34.496000000Z	+00:00	SQL_DATETIME_COMMA_FRAC3	ambiguous=false	kind=absolute
"2111-W44-5"	ok	2111-10-30T00:00:00.000000000Z	+00:00	ISO_WEEK_DATE	ambiguous=false	kind=absolute
"21110715"	ok	2111-07-15T00:00:00.000000000Z	+00:00	COMPACT_DATE	ambiguous=false	kind=absolute
"2112-01-14 19:55:22,150"	ok	2112-01-14T19:55:22.150000000Z	+00:00	SQL_DATETIME_COMMA_FRAC3	ambiguous=false	kind=absolute
"2112-06-25T17:40:40"	ok	2112-06-25T17:40:40.000000000Z	+00:00	ISO8601_DATETIME	ambiguous=false	kind=absolute
"2112-07-24T13:32:19+08:30"	ok	2112-07-24T05:02:19.000000000Z	+08:30	RFC3339	ambiguous=false	kind=absolute
"2112-10-20 10:07:35,480"	ok	2112-10-20T10:07:35.480000000Z	+00:00	SQL_DATETIME_COMMA_FRAC3	ambiguous=false	kind=absolute
"2112-11-30 08:54:00 UTC"	ok	2112-11-30T08:54:00.000000000Z	+00:00	SQL_DATETIME_TZ_NAME	ambiguous=false	kind=absolute
"21120919T184959"	ok	2112-09-19T18:49:59.000000000Z	+00:00	COMPACT_DATETIME	ambiguous=false	kind=absolute
"2113-06-28T03:22:33Z"	ok	2113-06-28T03:22:33.000000000Z	+00:00	ISO8601_DATETIME_Z	ambiguous=false	kind=absolute
"2113-09-14"	ok	2113-09-14T00:00:00.000000000Z	+00:00	ISO8601_DATE	ambiguous=false	kind=absolute
"2114-01-09T01:29:33+04:53"	ok	2114-01-08T20:36:33.000000000Z	+04:53	RFC3339	ambiguous=false	kind=absolute
"2114-02"	ok	2114-02-01T00:00:00.000000000Z	+00:00	ISO_YEAR_MONTH	ambiguous=false	kind=absolute
"2114-08-27T12:10:43+21:06"	ok	2114-08-26T15:04:43.000000000Z	+21:06	RFC3339	ambiguous=false	kind=absolute
"2114:01:19"	ok	2114-01-19T00:00:00.000000000Z	+00:00	EXIF_DATE	ambiguous=false	kind=absolute
"2115-112"	ok	2115-04-22T00:00:00.000000000Z	+00:00	ISO_ORDINAL	ambiguous=false	kind=absolute
"2115-W18"	ok	2115-04-29T00:00:00.000000000Z	+00:00	ISO_WEEK	ambiguous=false	kind=absolute
"21150709"	ok	2115-07-09T00:00:00.000000000Z	+00:00	COMPACT_DATE	ambiguous=false	kind=absolute
"2116-09-13 10:13:14.608"	ok	2116-09-13T10:13:14.608000000Z	+00:00	SQL_DATETIME_FRAC3	ambiguous=false	kind=absolute
"2116-09-15"	ok	2116-09-15T00:00:00.000000000Z	+00:00	ISO8601_DATE	ambiguous=false	kind=absolute
"2116-10-13 21:51:09 UTC"	ok	2116-10-13T21:51:09.000000000Z	+00:00	SQL_DATETIME_TZ_NAME	ambiguous=false	kind=absolute
"2116-10-15T17:06:14"	ok	2116-10-15T17:06:14.000000000Z	+00:00	ISO8601_DATETIME	ambiguous=false	kind=absolute
"2116-11"	ok	2116-11-01T00:00:00.000000000Z	+00:00	ISO_YEAR_MONTH	ambiguous=false	kind=absolute
"2116-W06-7"	ok	2116-02-09T00:00:00.000000000Z	+00:00	ISO_WEEK_DATE	ambiguous=false	kind=absolute
"2116-W22-7"	ok	2116-05-31T00:00:00.000000000Z	+00:00	ISO_WEEK_DATE	ambiguous=false	kind=absolute
"21161002"	ok	2116-10-02T00:00:00.000000000Z	+00:00	COMPACT_DATE	ambiguous=false	kind=absolute
"2117-01"	ok	2117-01-01T00:00:00.000000000Z	+00:00	ISO_YEAR_MONTH	ambiguous=false	kind=absolute
"2117-02-03 00:22:51 UTC"	ok	2117-02-03T00:22:51.000000000Z	+00:00	SQL_DATETIME_TZ_NAME	ambiguous=false	kind=absolute
"2117-145"	ok	2117-05-25T00:00:00.000000000Z	+00:00	ISO_ORDINAL	ambiguous=false	kind=absolute
"2118-01-04T12:51:32"	ok	2118-01-04T12:51:32.000000000Z	+00:00	ISO8601_DATETIME	ambiguous=false	kind=absolute
"2118-12-18 03:09:20"	ok	2118-12-18T03:09:20.000000000Z	+00:00	SQL_DATETIME	ambiguous=false	kind=absolute
"2118-363"	ok	2118-12-29T00:00:00.000000000Z	+00:00	ISO_ORDINAL	ambiguous=false	kind=absolute
"2118-W12-1"	ok	2118-03-21T00:00:00.000000000Z	+00:00	ISO_WEEK_DATE	ambiguous=false	kind=absolute
"2118-W35"	ok	2118-08-29T00:00:00.000000000Z	+00:00	ISO_WEEK	ambiguous=false	kind=absolute
"21180814"	ok	2118-08-14T00:00:00.000000000Z	+00:00	COMPACT_DATE	ambiguous=false	kind=absolute
"2119-04"	ok	2119-04-01T00:00:00.000000000Z	+00:00	ISO_YEAR_MONTH	ambiguous=false	kind=absolute
